"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Rossi path BIC",4,28.2258922578331,NA,NA,NA,0.64451358007948,97029.1830310499,96616.3419197344,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.677777777777778,0.140845070422535,0.246913580246914,0.000158927631043285,2.51741957493856,0.339755219145374,58.2949065594184,287,-192075.840297032,-190754.156453653,1,1,0.987179487179487,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,28.2258922578331,NA,NA,NA,0.640788074723494,97055.4706195514,NA,TRUE,10,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000308607034073133,3.02283928562911,0.598398060750041,58.2371147594922,399,-191354.746882789,-189517.28397858,1,1,0.987179487179487,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,65.5537386540812,4.40279590177219,NA,0.653734779029689,96904.3064269184,95133.8947818516,TRUE,2,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,1,0.3,0.27027027027027,0.425531914893617,5.59094954943552e-05,30.1040850067212,0.211463461087859,52.4701582737323,151,-192765.54180671,-192070.161108626,1,1,0.782051282051282,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,65.5537386540812,4.40279590177219,NA,0.643712298881861,97042.5126994811,NA,TRUE,29,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,NA,NA,NA,NA,0.00029439322629758,3.26279319608083,0.573693677141734,58.3015333182312,335,-191770.927380503,-190228.195368197,1,1,0.782051282051282,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.76241872202021,0.588483599393367,96840.4523296913,96481.4016222594,TRUE,15,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000276821645565376,16.3424128366471,0.454370157872189,57.6467112234895,178,-192451.324219724,-191631.603926618,1,1,0.0384615384615385,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.76241872202021,0.628900640613093,96894.2657577796,NA,TRUE,22,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,9.75332413540353e-05,2.50448256669689,0.209298725513072,57.8736234774905,103,-193077.032721824,-192602.700192667,1,1,0.0384615384615385,"specific_effect_common6_specific4",74,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,23.8284649177901,NA,NA,NA,0.65205047182541,97331.4472803453,96969.2028306265,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.758333333333333,0.12779552715655,0.226628895184136,0.00021184227437047,6.47481821117142,0.471434388577964,59.2760468528959,316,-192480.043892532,-191024.81011376,1,1,1,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,23.8284649177901,NA,NA,NA,0.63250559238619,97351.958556245,NA,TRUE,12,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000359398480953462,6.04045012743752,0.743947501177436,59.2381901393386,403,-191920.09173506,-190064.208150107,1,1,1,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,88.2294032208903,3.91787330958402,NA,0.636479038985836,97158.056784252,95222.8236508374,TRUE,2,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,1,0.233333333333333,0.32258064516129,0.48780487804878,9.59566674122675e-05,23.0388422351217,0.205885629631772,52.8863288780635,127,-193438.828648073,-192853.972034453,1,1,0.730769230769231,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,88.2294032208903,3.91787330958402,NA,0.632260061425702,97331.2649830667,NA,TRUE,36,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,NA,NA,NA,NA,0.000329202697453561,4.7621416555627,0.671481232189607,59.0052752204437,319,-192458.956032138,-190989.906742808,1,1,0.730769230769231,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.90164909628074,0.563849757741576,97101.6286600498,96716.5919438157,TRUE,28,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.00032024221232329,22.7592758577704,0.523304718326792,59.0372688516881,178,-192973.676880441,-192153.956587335,1,1,0.0384615384615385,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.90164909628074,0.65915369267181,97183.9509594428,NA,TRUE,26,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000118638617153277,2.92006303016823,0.234087918167997,58.4098660979589,103,-193656.403125151,-193182.070595994,1,1,0.0384615384615385,"specific_effect_common6_specific4",75,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,24.1821166041476,NA,NA,NA,0.721916052514962,97626.0531631031,97271.7536327412,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.708333333333333,0.135593220338983,0.238805970149254,0.000139202903848835,3.50700174843261,0.309337378963459,58.8602413740438,298,-193193.59525307,-191821.254537645,1,1,1,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,24.1821166041476,NA,NA,NA,0.681785559412102,97648.7812695844,NA,TRUE,14,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000287970774750881,3.39534178441842,0.545412280589508,58.6495962559598,403,-192513.737161739,-190657.853576786,1,1,1,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,74.022396103229,3.45672208206807,NA,0.709450412069253,97507.2515431798,95820.5912917098,TRUE,2,22,77,1,0.705128205128205,0.285714285714286,0.444444444444444,1,0.255555555555556,0.303030303030303,0.465116279069767,3.92271104671433e-05,13.0437758995429,0.1469621888713,54.3905003949585,135,-194081.956123697,-193460.258148589,1,1,0.705128205128205,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,74.022396103229,3.45672208206807,NA,0.675142783143591,97625.9766289282,NA,TRUE,9,22,77,1,0.705128205128205,0.285714285714286,0.444444444444444,NA,NA,NA,NA,0.000251173562193178,2.47859671026414,0.475264111347574,58.354677280007,311,-193103.641366093,-191671.433438251,1,1,0.705128205128205,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.87801983816845,0.689048393482478,97426.4766876506,97052.2341500329,TRUE,13,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000280267385245669,17.5511638930376,0.456097045575401,58.2650109891429,172,-193664.819467316,-192872.730195326,1,1,0.0128205128205128,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.87801983816845,0.720085795210459,97492.6575625798,NA,TRUE,27,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,5.58769000178293e-05,2.16312247796369,0.119326842356167,58.1417476442686,95,-194329.078373656,-193891.587205987,1,1,0.0128205128205128,"specific_effect_common6_specific4",76,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,35.4485938559303,NA,NA,NA,0.688805513806218,97456.5475015298,96955.0912944423,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.611111111111111,0.153846153846154,0.266666666666667,0.000117517060506114,4.23553967745361,0.23458407374085,59.4150524551532,263,-193096.355364687,-191885.195605772,1,1,0.987179487179487,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,35.4485938559303,NA,NA,NA,0.665973071015832,97498.0572392246,NA,TRUE,14,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000310600410356865,4.79530797974399,0.56869593865823,59.5830242336142,399,-192239.920122135,-190402.457217926,1,1,0.987179487179487,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,57.5710160417399,0,NA,0.6876065586466,97411.0065379011,96654.0234763073,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.433333333333333,0.204081632653061,0.338983050847458,6.67039179410621e-05,3.63118255709742,0.134412107115305,59.2305921528282,199,-193447.369775285,-192530.940908273,1,1,0.948717948717949,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,57.5710160417399,0,NA,0.669122334150285,97494.9471796128,NA,TRUE,14,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000302011868213173,4.66231713276115,0.555228847248219,59.5502076733122,387,-192316.59306626,-190534.392204282,1,1,0.948717948717949,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.55916280591584,0.600479736100629,97305.0060063879,96960.7209383154,TRUE,20,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000227987838428801,10.3126682754838,0.249304124920499,59.6422275985829,181,-193359.70830728,-192526.172503616,1,1,0.0512820512820513,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.55916280591584,0.691416750309458,97352.4996405121,NA,TRUE,26,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,8.48530408396259e-05,3.15554957861942,0.170342578311283,59.2009382502399,107,-193965.869466173,-193473.116256272,1,1,0.0512820512820513,"specific_effect_common6_specific4",77,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,17.5035686852023,NA,NA,NA,0.654173895051683,97528.8977691166,97257.4548494126,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.816666666666667,0.119760479041916,0.213903743315508,0.000257488222884339,1.6834579264573,0.523550721669884,58.2345448255571,337,-192729.882009216,-191177.939656538,1,1,1,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,17.5035686852023,NA,NA,NA,0.639991607028134,97542.0172626704,NA,TRUE,10,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000389315927969973,1.41209441597763,0.71138713119797,58.1023578971483,403,-192300.209147911,-190444.325562958,1,1,1,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,53.155989798757,0,NA,0.68637835066608,97461.415175105,96745.0770743319,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.472222222222222,0.19047619047619,0.32,0.000118764940322991,1.24058251839224,0.283687029503513,57.9795508853478,213,-193451.478475787,-192470.577226171,1,1,0.935897435897436,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,53.155989798757,0,NA,0.656500970337442,97539.7242741745,NA,TRUE,12,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.000384941534543073,1.33830621565624,0.698278274129064,58.0638860128466,383,-192433.778276499,-190669.998095265,1,1,0.935897435897436,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.9397016429381,0.610026366818605,97284.2236198256,96901.8179197945,TRUE,29,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000342466271018984,20.2312398386241,0.589380973543589,58.1858022132955,178,-193338.866799992,-192519.146506887,1,1,0.0384615384615385,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.9397016429381,0.687733234637139,97368.6691132088,NA,TRUE,24,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000123991602249772,1.95406720133118,0.239564189884747,57.74565934418,103,-194025.839432682,-193551.506903526,1,1,0.0384615384615385,"specific_effect_common6_specific4",78,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,17.7794469417727,NA,NA,NA,0.681845113565606,97342.9122801575,97077.7833316589,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.744444444444444,0.12987012987013,0.229885057471264,0.000199243866823667,2.28776018453702,0.368198278191886,57.8596209267381,311,-192537.512668552,-191105.304740709,1,1,1,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,17.7794469417727,NA,NA,NA,0.64825953267704,97357.8580884526,NA,TRUE,19,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000372295380116866,3.11282556473889,0.586021959271191,57.7746397622968,403,-191931.890799475,-190076.007214522,1,1,1,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,39.2638477068396,2.7667503328891,NA,0.682235223667719,97285.7404942204,96154.3713351462,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.461111111111111,0.194174757281553,0.32520325203252,0.00012845003492403,11.5187609190002,0.216055768083715,54.3253782743251,209,-193127.760135134,-192165.279566262,1,1,0.884615384615385,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,39.2638477068396,2.7667503328891,NA,0.650807372220405,97354.120304497,NA,TRUE,12,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000362663929229501,3.110502812629,0.569284764023586,57.7127899352827,367,-192173.094421608,-190482.99696335,1,1,0.884615384615385,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.77309691503421,0.619629063189804,97140.130313677,96768.9564535533,TRUE,43,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000280121790427112,6.54891595019905,0.376751376464066,57.609409630882,175,-193071.403453532,-192265.498670984,1,1,0.0256410256410256,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.77309691503421,0.698708345434027,97216.7537629565,NA,TRUE,25,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,8.84958012006547e-05,1.93842088165559,0.163745284156579,57.2046336870886,99,-193749.639753294,-193293.727904881,1,1,0.0256410256410256,"specific_effect_common6_specific4",79,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,40.433515582355,NA,NA,NA,0.67664439611981,97769.9222030388,97219.945094157,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.516666666666667,0.176991150442478,0.300751879699248,9.04214217112003e-05,5.07592383143874,0.23827646082162,59.0358118403027,229,-193957.968447191,-192903.3844746,1,1,0.961538461538462,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,40.433515582355,NA,NA,NA,0.6324466647961,97819.4784871357,NA,TRUE,14,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000274798260877086,5.01632416079284,0.540308529957728,59.2830747319282,391,-192938.024660189,-191137.403117468,1,1,0.961538461538462,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,63.8188168926709,0,NA,0.679219993115458,97734.1888720672,96910.9070909886,TRUE,2,22,88,1,0.846153846153846,0.25,0.4,1,0.363888888888889,0.233918128654971,0.37914691943128,6.95865778369052e-05,4.67537311280642,0.174526124892554,58.9120451957354,174,-194266.428325592,-193465.12871323,1,1,0.846153846153846,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,63.8188168926709,0,NA,0.641154269698888,97813.5866698671,NA,TRUE,12,22,88,1,0.846153846153846,0.25,0.4,NA,NA,NA,NA,0.000257809547400944,4.65319969452845,0.514358265439672,59.1658580824594,355,-193174.920215696,-191540.08479967,1,1,0.846153846153846,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.76310050178292,0.62969169333635,97625.2307910958,97253.597014747,TRUE,18,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000319592470140877,9.53553020211026,0.355100732091044,59.3590857118581,178,-194020.881142533,-193201.160849427,1,1,0.0384615384615385,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.76310050178292,0.662281650514436,97676.8941379578,NA,TRUE,24,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,7.60754163377541e-05,3.18086200441228,0.173850483220378,58.7685614038106,103,-194642.28948218,-194167.956953024,1,1,0.0384615384615385,"specific_effect_common6_specific4",80,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,19.4615306234845,NA,NA,NA,0.637929076059507,97636.3963561123,97338.7250736347,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.772222222222222,0.125786163522013,0.223463687150838,0.000220569194513534,4.79952903876284,0.457524764173234,59.5001516475174,321,-193055.403267671,-191577.143637969,1,1,1,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,19.4615306234845,NA,NA,NA,0.624180047585562,97651.8597440081,NA,TRUE,16,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000366861252765028,4.23980916328017,0.716233800623363,59.3068614183209,403,-192519.894110586,-190664.010525633,1,1,1,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,95.1926555024851,3.92603225508878,NA,0.684123207943729,97462.7501865408,95435.8670423558,TRUE,2,22,71,1,0.628205128205128,0.309859154929577,0.473118279569892,1,0.213888888888889,0.341880341880342,0.509554140127389,8.22316402600541e-05,16.0698632051448,0.156160539308224,53.6085357314165,120,-194096.569739604,-193543.949317285,1,1,0.628205128205128,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,95.1926555024851,3.92603225508878,NA,0.629584552429386,97618.8835684294,NA,TRUE,42,22,71,1,0.628205128205128,0.309859154929577,0.473118279569892,NA,NA,NA,NA,0.000288800211664606,2.84708719571902,0.568183920434873,58.9537066987254,287,-193255.241371791,-191933.557528412,1,1,0.628205128205128,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.65040954739701,0.59467233284183,97461.4018737106,97105.466075929,TRUE,12,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000278073249149328,15.5042490993275,0.398176927971315,59.1553526836208,181,-193672.500041925,-192838.964238262,1,1,0.0512820512820513,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.65040954739701,0.667993461071164,97495.5150224082,NA,TRUE,34,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.00012026714642645,1.87672168133934,0.24523351779492,58.6065305394231,107,-194251.900229965,-193759.147020065,1,1,0.0512820512820513,"specific_effect_common6_specific4",81,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,33.1554218711485,NA,NA,NA,0.719728319912174,97508.9473271185,97038.4816810325,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.597222222222222,0.156862745098039,0.271186440677966,0.000130461726800089,1.17679919784803,0.296029197211002,58.1295259655862,258,-193235.69379226,-192047.559884275,1,1,1,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,33.1554218711485,NA,NA,NA,0.689922468399549,97544.9107889608,NA,TRUE,12,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000310950893109705,0.868777554330475,0.576636416824448,58.0999352833076,403,-192305.996200492,-190450.112615539,1,1,1,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,75.7561432912995,0,NA,0.717214117693157,97432.5453512743,96470.9729258313,TRUE,2,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,1,0.288888888888889,0.277777777777778,0.434782608695652,6.41290833517935e-05,0.875007407013773,0.161555605580643,57.6966429918884,147,-193849.650676538,-193172.690659198,1,1,0.782051282051282,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,75.7561432912995,0,NA,0.686317059155088,97529.5554437878,NA,TRUE,12,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,NA,NA,NA,NA,0.000276259419669697,0.705815333907912,0.533082513469543,57.9609323830954,335,-192745.012869117,-191202.28085681,1,1,0.782051282051282,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.7976498200195,0.641681882510608,97327.8918286655,96960.8315382051,TRUE,14,22,22,1,0,1,1,NA,NA,NA,NA,0.000260924007484503,11.3996578506053,0.424212519327534,57.5340874003246,169,-193488.373015183,-192710.099253751,1,1,0,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.7976498200195,0.727923613423039,97386.3247201741,NA,TRUE,21,22,22,1,0,1,1,NA,NA,NA,NA,7.11850832836035e-05,0.757280627391401,0.152084056909576,57.1227307323632,91,-194144.043709961,-193724.973223036,1,1,0,"specific_effect_common6_specific4",82,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,46.155948608043,NA,NA,NA,0.676670966977662,97664.5361516275,97035.9453576337,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.494444444444444,0.18348623853211,0.310077519379845,0.000105369827618699,3.04907889183862,0.242171215716554,59.0937289297418,221,-193802.4583866,-192784.715775497,1,1,0.935897435897436,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,46.155948608043,NA,NA,NA,0.662989438587339,97720.7473909195,NA,TRUE,11,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.000317183159313953,3.08215191478466,0.609980585712413,59.0955752285732,383,-192795.824509989,-191032.044328755,1,1,0.935897435897436,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,85.5982472120363,0,NA,0.696009433592976,97594.257067628,96524.0260555037,TRUE,2,22,73,1,0.653846153846154,0.301369863013699,0.463157894736842,1,0.233333333333333,0.32258064516129,0.48780487804878,5.95807547531103e-05,2.29492079271575,0.139879678299847,58.8686358861433,127,-194311.229214825,-193726.372601205,1,1,0.653846153846154,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,85.5982472120363,0,NA,0.673936907437305,97695.7271549347,NA,TRUE,14,22,73,1,0.653846153846154,0.301369863013699,0.463157894736842,NA,NA,NA,NA,0.00027002237327775,2.88313695876165,0.531394375728122,58.980751387491,295,-193353.66650257,-191995.141297703,1,1,0.653846153846154,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.63163051927327,0.62426451612825,97517.524773471,97172.8827299988,TRUE,21,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000252812183969784,12.2945948580309,0.38697026888127,59.27318674391,190,-193722.576043935,-192847.593708598,1,1,0.0897435897435897,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.63163051927327,0.678904395226917,97589.6793072616,NA,TRUE,28,22,29,1,0.0897435897435897,0.758620689655172,0.862745098039216,NA,NA,NA,NA,0.000118090277256472,1.74395104924103,0.252880533331327,58.7150483456809,119,-194357.335736324,-193809.320484192,1,1,0.0897435897435897,"specific_effect_common6_specific4",83,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,27.8035459127466,NA,NA,NA,0.652037366039646,97557.7208947995,97157.5391488623,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.644444444444444,0.147058823529412,0.256410256410256,0.000182567032727573,2.68350704718014,0.311184386088109,58.7773352273105,275,-193215.809087879,-191949.387286732,1,1,1,"specific_effect_common6_specific4",84,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,27.8035459127466,NA,NA,NA,0.639825333331958,97583.7234676158,NA,TRUE,11,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000322585084864839,3.24878278555154,0.557082546449895,58.7822978803663,403,-192383.621557802,-190527.737972849,1,1,1,"specific_effect_common6_specific4",84,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,59.0869372843109,0,NA,0.668049881602581,97503.5948934677,96730.0286665449,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.383333333333333,0.224719101123595,0.36697247706422,0.000112289453618245,1.32587084979835,0.183545472145095,58.41690770965,181,-193756.88608144,-192923.350277776,1,1,0.884615384615385,"specific_effect_common6_specific4",84,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,59.0869372843109,0,NA,0.63766871404544,97577.3327193244,NA,TRUE,12,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000310417210958637,2.58214933417018,0.526569818514473,58.643518284375,367,-192619.519251262,-190929.421793005,1,1,0.884615384615385,"specific_effect_common6_specific4",84,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
